commit_id,author_date,bugcount,fixcount,la,ld,nf,nd,ns,ent,revd,nrev,rtime,tcmt,hcmt,self,ndev,age,nuc,app,aexp,rexp,oexp,arexp,rrexp,orexp,asexp,rsexp,osexp,asawr,rsawr,osawr
b799a0d1d0aae5b933a8909439cb6e185449cbb9,1400593673,,,17,7,2,2,1,0.979868757,FALSE,,,,,TRUE,,,,,,,,,,,,,,,,
b79ad1a950116b6eb0e0f7be48e9ca215681ee1e,1342494379,,,0,239,3,2,1,0.618870483,TRUE,1,219532,10,4,FALSE,1,81,2,2,393,69,433,393,69,433,25,32,37,0.65,0.825,0.95
b79db19baa1d77a7fd0d0bd4edc107131d62c540,1350944437,,,10,0,1,1,1,0,TRUE,1,39624,7,3,FALSE,47,896719,105,2,27,1921,1935,27,1907,1921,0,22,22,0.009433962,0.216981132,0.216981132
b79e1f485c85cbb16280adc8d590886e25694c87,1359458727,,,14,1,2,2,1,0.566509507,TRUE,1,530193,7,4,FALSE,9,4641916.5,18,6,374,621,623,373,601,602,275,284,284,0.899022801,0.928338762,0.928338762
b7a08c5c88f484fbdfaa5c3abe980f053d1d3606,1357622158,,,60,0,1,1,1,0,TRUE,2,-15411865,11,3,FALSE,0,0,0,2,179,345,444,179,330,429,162,289,373,0.278156997,0.494880546,0.638225256
b7a0a193f5ee5d9ad55f0c8a8d7b7da9692dbffb,1360211504,,,2,0,1,1,1,0,FALSE,,,,,TRUE,,,,,,,,,,,,,,,,
b7a6fe7b49d692ee825fd92629c5ffdeac345531,1306268258,,,0,1,1,1,1,0,FALSE,,,,,TRUE,,,,,,,,,,,,,,,,
b7a753ce80d34f7d98c4b401e364b5f6a740c3f4,1397447679,,,22,5,2,2,1,0.999010271,TRUE,3,3185522,51,12,FALSE,9,59376,14,5,9,1379,1380,9,1190,1191,9,891,892,0.008795075,0.784520668,0.785400176
b7a9e531903746e4e687b036722818243c468918,1402936941,,,6,57,2,2,1,0.995451583,FALSE,,,,,TRUE,,,,,,,,,,,,,,,,
b7adaa96ab6fc6871054fcbb7da7ed548df10d88,1395271830,,,3,2,1,1,1,0,FALSE,,,,,TRUE,,,,,,,,,,,,,,,,
b7aff10d1aa76b764ab354cc04ae03ba8bf678e3,1316110140,,,0,2,1,1,1,0,FALSE,,,,,TRUE,,,,,,,,,,,,,,,,
b7b0c7dbcd3e6754bc09b2fd75d888c41ae4aadb,1392001353,2,,351,31,5,5,1,0.42351696,TRUE,14,5668453,287,54,FALSE,20,1198041.2,33,5,15,1286,1290,15,1105,1109,12,630,631,0.016861219,0.818417639,0.819714656
b7b6e20c249422a03e0d880eceddb81c86bf9a23,1320793038,,,0,0,3,1,1,0,TRUE,1,7868,3,2,FALSE,0,0,0,2,25,196,203,25,195,202,23,132,137,0.130434783,0.722826087,0.75
b7b7cc8f67073dabe2d6c97e87b49b9ea346692a,1359650533,,,70,9,4,2,1,0.896895347,TRUE,6,-10692031,35,14,FALSE,11,172815,22,2,239,319,478,227,319,466,222,289,433,0.33037037,0.42962963,0.642962963
b7bf623d79608df8ff5bf8040dc3590da7eeb236,1383061312,,1,72,33,3,2,1,0.963421615,TRUE,13,10609748,123,52,FALSE,18,517059,39,6,1,1807,1807,1,1630,1630,1,965,965,0.000308928,0.149212234,0.149212234
b7c98734f8829fb4b213869bdfca6481fbeab98e,1314762807,,,1,1,1,1,1,0,FALSE,,,,,TRUE,,,,,,,,,,,,,,,,
b7c99a47234cd4ea7727f169922d7617652a8ce1,1377143801,,,9,0,1,1,1,0,FALSE,,,,,TRUE,,,,,,,,,,,,,,,,
b7cc7be704e9cfbc339614d0ee4f82bab4faf927,1306420066,,,1,1,1,1,1,0,FALSE,,,,,TRUE,,,,,,,,,,,,,,,,
b7ceb409ecac6741cd97e664167162087a415904,1370107624,1,,121,83,40,19,1,0.489933249,TRUE,6,400980,31,6,TRUE,69,33088.55,219,1,650,650,650,635,635,635,524,524,524,0.91943958,0.91943958,0.91943958
b7cf8f233a585043f0aa85f4d26dc2fb5a6701c7,1297726494,,,4,2,1,1,1,0,FALSE,,,,,TRUE,,,,,,,,,,,,,,,,
b7d332c5eee1b1d6a9dfc4def09110911d939c23,1408040405,,,6,1,2,2,1,0.985228136,FALSE,,,,,TRUE,,,,,,,,,,,,,,,,
b7d70e08de24695da13b6af17b68a994646b5a6b,1357951917,1,,106,129,2,2,1,0.999986938,TRUE,1,129399,8,3,FALSE,105,11085,567,2,574,846,1326,508,838,1252,555,770,1234,0.157685763,0.218661373,0.350255247
b7d89758af54b291492eecae74cee29461ca28b9,1298503016,,,1,1,1,1,1,0,FALSE,,,,,TRUE,,,,,,,,,,,,,,,,
b7e894b1962d272dfebc42427f7b7ce0f737d065,1332456118,,,16,3,1,1,1,0,TRUE,2,9231,11,9,FALSE,5,2394282,9,4,164,398,510,164,398,510,136,373,462,0.114166667,0.311666667,0.385833333
b7e9749f5cb99f0d23fa4d5b190e0def20dc3d73,1373016761,,,122,0,2,2,1,0.987557242,TRUE,4,946550,26,9,FALSE,0,0,0,2,20,1218,1229,20,1167,1178,20,1172,1183,0.004062681,0.226929774,0.229057845
b7ea2f70581f6acd927ea7b65adaffeeb4b8d2ba,1278529594,,,85,7,6,4,2,0.795019847,FALSE,,,,,TRUE,,,,,,,,,,,,,,,,
b7f0946bbd071bc76809eca440ab7d21a03eb1a3,1336768214,,,408,140,33,17,1,0.860758149,TRUE,11,1798055,41,14,FALSE,89,80178.15152,490,2,566,258,768,566,258,768,415,223,590,0.278633624,0.15003349,0.395847287
b7f140351acf63c0054fc772edff2328fac3fcfb,1347558291,,,5,0,1,1,1,0,TRUE,2,79143,19,5,FALSE,21,1203159,31,3,196,1319,1422,196,1318,1421,64,1210,1221,0.025989604,0.484206317,0.488604558
b7f56f96dbf10309d396df65d7dd5e4a2f4423c8,1362648964,,,2,0,1,1,1,0,TRUE,2,-9445248,14,8,FALSE,5,200643,7,3,191,627,726,179,627,714,111,562,584,0.13810111,0.694204686,0.721331689
b7f5f8e2fadb787a7de270790b347f1563d190f0,1345546411,,,70,7,4,3,1,0.500711545,TRUE,2,-27512278,13,6,FALSE,14,370982,49,3,107,151,200,107,151,200,97,144,183,0.401639344,0.594262295,0.754098361
b7f9940769618616d37267a50afe495bb8608d27,1367826894,,,71,6,3,2,1,0.582620181,TRUE,4,395403,16,6,FALSE,15,741583.3333,27,4,67,945,999,66,901,954,63,690,740,0.014369106,0.155141446,0.16636731
b7fcf16b1292b12594bab05eed830c4d05f71a3b,1300466266,,,10,1,1,1,1,0,FALSE,,,,,TRUE,,,,,,,,,,,,,,,,
b7fe4e206b54f5f43d520c1e9504f268fc1dff9a,1368853263,,,454,454,63,32,2,0.764851603,TRUE,6,2488414,29,5,FALSE,253,36917.82813,2053,1,518,707,1174,479,541,975,468,684,1103,0.102312391,0.14943281,0.240837696
b7ffb210f010baa94495fcd4e9a9dca1ddc3ffe4,1281782770,,,9,3,2,1,1,0.918295834,FALSE,,,,,TRUE,,,,,,,,,,,,,,,,
b7ffb49e2369913df0c6b7aeb72cbc0b1e42c947,1412283186,,,18,0,2,2,1,0.852405179,FALSE,,,,,TRUE,,,,,,,,,,,,,,,,
b802f28c0b24a04e7c12f44d18e90792ce9ee13b,1306462044,,,4,4,1,1,1,0,FALSE,,,,,TRUE,,,,,,,,,,,,,,,,
b80a555549d4380b29d1aa0c8ac267111544cc4e,1281985711,,,132,26,3,2,1,0.744501927,FALSE,,,,,TRUE,,,,,,,,,,,,,,,,
b80ad60669e88455da18bee2e1b532418639a9c2,1375470812,,,18,24,2,2,1,0.453716339,TRUE,17,4048390,60,11,FALSE,163,19530,854,3,856,1852,2439,649,1698,2095,831,1750,2316,0.15119026,0.318190078,0.421043067
b814f9fef3efa1bdcb7e03a9161e08721b7bc8c4,1310777787,,,2208,39,25,11,1,0.775654301,FALSE,,,,,TRUE,,,,,,,,,,,,,,,,
b815c3c6cadd72c496e087080a4a6652e0a5be72,1315944378,,,0,1,1,1,1,0,FALSE,,,,,TRUE,,,,,,,,,,,,,,,,
b8169092ad616de9c253a67af6eb0b0c790eab86,1375954950,,,4,2,1,1,1,0,TRUE,1,1256220,10,3,FALSE,55,614,213,3,57,517,552,56,511,545,40,501,524,0.00735822,0.090093324,0.094221106
b8173ba9fe80045665064208e66f46cca75fd3ba,1301518087,,,1,1,1,1,1,0,FALSE,,,,,TRUE,,,,,,,,,,,,,,,,
b8183e11e56781fce27ec1af261c5e53bca78ca5,1311794148,,,3,3,1,1,1,0,FALSE,,,,,TRUE,,,,,,,,,,,,,,,,
b819f4c46ecbcbcf3ff7d5cf937d6620b04019cf,1387533771,1,,291,9,1,1,1,0,TRUE,2,2730775,12,9,FALSE,5,20006220,4,7,22,2410,2413,20,1998,2000,22,2254,2257,0.003327546,0.326244213,0.326678241
b81dc66a225fef4edf8cd0936cbe763cf74ed4c5,1302555417,,,87,2,1,1,1,0,FALSE,,,,,TRUE,,,,,,,,,,,,,,,,
b822159de88e3ec30f85aa4e981dfcd93a582dc9,1323320258,,,13,7,2,2,1,0.992774454,TRUE,2,475836,9,4,FALSE,9,1613,20,2,42,120,154,42,120,154,12,115,121,0.039274924,0.350453172,0.36858006
b823db737855149ba847e5b19df9232f109f6001,1382495365,,,84,64,20,7,1,0.931939978,TRUE,7,1547799,40,11,FALSE,211,362855.75,980,2,49,2752,2789,49,2035,2072,39,2377,2404,0.006235386,0.370693687,0.374902572
b823de4370fb306de0416d8ec1c1a70ac224207c,1365089994,,,1,0,1,1,1,0,TRUE,1,716330,19,12,FALSE,29,614093,55,5,300,574,844,270,571,811,20,448,449,0.045652174,0.976086957,0.97826087
b823e1602e4c5cb6bcf5360b3e1f6e8410e46401,1404326246,,,12,12,2,2,1,0.918295834,FALSE,,,,,TRUE,,,,,,,,,,,,,,,,
b824cfc50f793ea2caf867999cbadc61ad4a02d8,1282170438,,,94,64,4,4,1,0.825311163,FALSE,,,,,TRUE,,,,,,,,,,,,,,,,
b8251f4ec9be1a7c60d142045f91c3ede107da28,1406316971,,,103,206,5,5,1,0.567747668,FALSE,,,,,TRUE,,,,,,,,,,,,,,,,
b826fba1cd61f7ddbee091c220eaef7ea5317c1b,1408598672,,,122,0,1,1,1,0,FALSE,,,,,TRUE,,,,,,,,,,,,,,,,
b82a9e3d3ca46e69a1583dea51a474456b867e6f,1285095643,,,0,2,1,1,1,0,FALSE,,,,,TRUE,,,,,,,,,,,,,,,,
b82d548d0357f73ff446f5bf24e27fbefd98e4b3,1300805911,,,29,1,2,2,1,0.468995594,FALSE,,,,,TRUE,,,,,,,,,,,,,,,,
b82e0b2c6fb1b34f7bf56b3cba8b7abc38022b8c,1394629022,,1,18,3,3,3,1,0.563384144,TRUE,4,95785,29,12,FALSE,37,2506645.667,88,4,214,824,890,192,610,667,158,665,683,0.133951137,0.561078349,0.576242628
b82e52397db2ef00bbcf5a57cec5812885aa74d7,1377518135,,,5,5,1,1,1,0,TRUE,1,104550,6,3,FALSE,125,225628,493,3,2,1171,1171,2,1080,1080,2,1089,1089,0.000515375,0.187253049,0.187253049
b82ee07c5de59b74a55cf52501c484645ef82768,1367712161,,,20,17,3,2,2,0.867063235,TRUE,2,198305,10,3,FALSE,19,184610,40,3,39,1340,1371,39,1204,1235,38,1182,1212,0.008447044,0.256226987,0.262724713
b82f4180caadbdf14085d888860eb2977c655640,1385998681,,,15,6,2,2,1,0.591672779,TRUE,13,6127899,50,16,FALSE,69,424495,275,4,353,1973,2194,341,1577,1787,346,1750,1967,0.051376962,0.259253776,0.291382884
b8306f37fc53e59b744f00637d0e74ebe8f6b0e6,1279165912,,,3,4,1,1,1,0,FALSE,,,,,TRUE,,,,,,,,,,,,,,,,
b836e71eb1d2136795817ead27e1d9fa0ce65f6e,1352723296,,,768,192,18,9,1,0.730731946,TRUE,25,-18470368,145,39,FALSE,38,206375.4444,193,2,115,355,376,115,355,376,105,326,338,0.235033259,0.725055432,0.751662971
b841b6af4e7b66be5add0d5346fbae68cfde682e,1335989052,,,1,1,1,1,1,0,TRUE,1,9304,3,2,FALSE,7,4547,8,2,309,521,711,309,521,711,302,494,679,0.211297071,0.345188285,0.474198047
b84218633ab5417adf94c568eb54243f4074ab11,1364240811,,,3,1,2,2,1,0.811278124,TRUE,2,73826,8,4,FALSE,10,515192,25,3,1681,664,2172,1446,638,1927,71,407,425,0.162162162,0.918918919,0.959459459
b844085d21622c11fd0735ae6944dd14cae5c5c3,1406787467,,,61,2,2,2,1,0.399938047,FALSE,,,,,TRUE,,,,,,,,,,,,,,,,
b846d22937ac62549832e16105ed06a21a3e34d0,1314387393,,,9,11,1,1,1,0,FALSE,,,,,TRUE,,,,,,,,,,,,,,,,
b847ed1cbac345bd2d7a8c252080656c8109c052,1311787006,,,41,33,11,6,1,0.946984617,FALSE,,,,,TRUE,,,,,,,,,,,,,,,,
b848f7459eb65ad365177d831783b3d63818f977,1293670653,,,3,0,1,1,1,0,FALSE,,,,,TRUE,,,,,,,,,,,,,,,,
b84afc598b188ef6e654c20fd44ba9d1b17ea55e,1374368320,,,17,13,2,2,1,0.996791632,TRUE,2,1012171,13,6,FALSE,22,1113642,44,3,47,337,348,44,305,315,36,295,304,0.072834646,0.582677165,0.600393701
b84b1c7c9dfcf91fe767dabfb449fcfe59d588ea,1346223743,,,54,14,3,2,1,0.81365241,TRUE,2,179678,14,3,FALSE,23,1076104,49,2,541,1257,1533,540,1257,1532,417,1174,1363,0.176744186,0.496828753,0.576744186
b84b7daaf83b8280d4a80ca00c4d5e3783a162db,1351785207,1,,73,42,3,3,1,0.640378452,TRUE,1,42479,6,2,FALSE,71,3627499.333,389,2,797,1299,1779,786,1278,1751,759,1101,1557,0.268172195,0.388849682,0.549752999
b84cb654ac11d0652fb44bb37e9376c2aa9d4dd4,1308581880,,,87,26,3,3,1,0.75428092,FALSE,,,,,TRUE,,,,,,,,,,,,,,,,
b84d6237729efb9241d934e2d06d77bf9adb8471,1345198552,,,4,2,1,1,1,0,TRUE,4,1582335,26,10,FALSE,6,162349,6,2,17,127,129,17,127,129,12,69,70,0.144444444,0.777777778,0.788888889
b84d71c6bcca04a47407ea8491911b8584e395bb,1317321950,,,17,11,2,2,1,0.985228136,TRUE,2,1059885,10,5,FALSE,3,263466,4,2,1,81,82,1,80,81,1,40,41,0.037037037,0.759259259,0.777777778
b8516a2239658f0734299049648cbf2828b845eb,1284292666,,,11,6,3,3,1,0.870229098,FALSE,,,,,TRUE,,,,,,,,,,,,,,,,
b852548ef0e161b1fff6b099de85ea7d116772ee,1382548398,,,11,5,2,2,1,0.543564443,TRUE,2,86025,14,2,FALSE,129,443468,538,2,1015,1309,2030,779,1289,1775,989,1279,1976,0.154205607,0.199376947,0.307943925
b852f2274b9dc179ffb636091d80d1bb5e90841d,1353961713,,,4,2,1,1,1,0,TRUE,2,1190296,15,6,FALSE,3,12873909,4,2,60,199,253,59,192,246,4,122,123,0.027322404,0.672131148,0.677595628
b856bc5e348cc69923e3ee815303804323730026,1406132169,,1,3,1,2,2,1,1,FALSE,,,,,TRUE,,,,,,,,,,,,,,,,
b856e1778d347a9044a645e9e49eb38860b069c3,1380299531,,,3,3,1,1,1,0,TRUE,1,890693,10,6,FALSE,28,1001779,62,6,135,3733,3790,126,3120,3171,135,2483,2540,0.02213902,0.404362689,0.413641543
b8581083318d887cd23e2d3cb6c1023d77f332d2,1336992557,,,26,31,4,2,1,0.550082301,TRUE,2,792681,8,4,FALSE,18,859050.25,36,3,284,716,896,284,716,896,225,539,688,0.150968604,0.360721443,0.460253841
b8597ec9f1cc4336487181d8f024010fa3aa7fd1,1302125950,,,24,0,1,1,1,0,FALSE,,,,,TRUE,,,,,,,,,,,,,,,,
b85cc49588c9f40e091801af33da8c7575058ec0,1384355019,2,1,110,46,3,2,1,0.990865143,TRUE,8,4923407,65,24,FALSE,6,2072889,15,5,1,669,669,1,645,645,1,606,606,0.001737619,0.527367507,0.527367507
b85deda977ff46722a4461aca98f0378fd10ee1b,1313511314,,,2,2,1,1,1,0,FALSE,,,,,TRUE,,,,,,,,,,,,,,,,
b85e907e727240bacaac56374653b3e38bc33396,1392761927,2,,58,16,5,3,1,0.697013243,TRUE,10,1055111,149,17,FALSE,16,183748.8,37,3,34,1168,1171,34,983,986,26,593,596,0.03253012,0.715662651,0.719277108
b85f69ed70032d44bdc8a9e7626d4b2dcf38da04,1355822956,,,6,6,1,1,1,0,TRUE,1,45277,7,3,FALSE,9,78591,11,3,0,143,143,0,143,143,0,128,128,0.003378378,0.435810811,0.435810811
b860fc0254cbd6dcc9906ea516271ccd5e82215f,1361236452,,,0,19,3,3,1,0.873085474,TRUE,3,962509,24,7,FALSE,115,1544.333333,431,3,422,1592,1841,403,1484,1718,379,1372,1592,0.097137014,0.35097137,0.407208589
b863fb3744170e5aa44083fd53fa92b3b9c3fb04,1328225074,,,2,3,1,1,1,0,TRUE,1,937,5,3,FALSE,8,153226,12,3,218,663,749,218,662,748,217,523,608,0.301104972,0.723756906,0.841160221
b864a08b2aa7e7ba953dd4afce2c3042ba963ae7,1351829135,1,,163,27,3,3,1,0.997233114,TRUE,1,71876,11,4,FALSE,15,944079,24,2,20,270,275,20,269,274,14,176,178,0.076142132,0.898477157,0.908629442
b8683f5d0e9b903f3c7864f5dffe536d6e8ccea3,1303426898,,,3,3,1,1,1,0,FALSE,,,,,TRUE,,,,,,,,,,,,,,,,
b868ae707f9ecbe254101e21d9d7ffa0b05b17d1,1393406826,2,1,85,52,6,3,1,0.611105291,TRUE,7,1508534,47,12,FALSE,101,435452.5,314,1,616,1170,1488,588,944,1260,599,1025,1331,0.406504065,0.695121951,0.902439024
b8697968476e4838d66dce9a0e871b9856b7480c,1379002020,,,0,2,1,1,1,0,TRUE,2,356443,20,10,FALSE,1,155152,3,6,549,2891,3290,371,2431,2696,393,1862,2143,0.065405046,0.309262948,0.355909695
b86a0e58e11d00bdbf6f40ffa325951e83f3df4b,1395362987,,,12,13,1,1,1,0,FALSE,,,,,TRUE,,,,,,,,,,,,,,,,
b86b14ac5a96332beedf10ca8da5787adfc6c308,1309049546,,,0,0,1,1,1,0,FALSE,,,,,TRUE,,,,,,,,,,,,,,,,
b86e1c3218170d61034b3ff62ab08a3db03f1093,1349475199,,,76,0,2,2,1,0.175565026,TRUE,1,190877,7,3,FALSE,16,1113075.5,46,3,260,1329,1405,259,1288,1364,141,432,437,0.257246377,0.78442029,0.793478261
b875825e0f27d5b82b60fa6027ef479b24749670,1305066961,,,125,20,5,3,2,0.505186488,FALSE,,,,,TRUE,,,,,,,,,,,,,,,,
b878a6e7a3143e90b8d3d665dbec78a21ca63166,1311607223,,,7,3,1,1,1,0,FALSE,,,,,TRUE,,,,,,,,,,,,,,,,
b879c746049241837af3785adc3068fbe35f199d,1293477637,,,30,7,4,1,1,0.814488008,FALSE,,,,,TRUE,,,,,,,,,,,,,,,,
b87a999725c90e1c80ff7c2b8102b1c5921f8bc0,1312407843,,,1,0,1,1,1,0,FALSE,,,,,TRUE,,,,,,,,,,,,,,,,
b881a1896fb9d218325bc7671f02a037e529287d,1391464853,,,8,8,1,1,1,0,TRUE,1,80585,6,3,FALSE,35,599332,123,2,265,539,596,258,475,529,200,390,435,0.316535433,0.615748031,0.686614173
b8831091a8d097bb55a0e65c3af254a8bfa88811,1355241748,1,,0,68,2,2,1,0.76124015,TRUE,5,1452038,30,15,FALSE,88,57217,262,3,237,961,1111,222,953,1089,210,883,1010,0.065978737,0.276422764,0.316135084
b883b259fc4c2b651fd27ac0a392f8918b77489a,1363097340,,,42,1,2,2,1,0.446481347,TRUE,4,463717,17,5,FALSE,95,25248,359,4,181,1670,1729,181,1632,1691,175,1546,1601,0.04249155,0.373491067,0.386769676
b884fe8e2ad740e151c906d64e47f8a27ab567b7,1386358689,,,8,1,2,2,1,0.764204507,TRUE,11,8817830,83,42,FALSE,31,65392,45,5,42,2676,2688,40,2323,2334,33,2150,2158,0.004994125,0.315951821,0.31712691
b887c9bb04aabccf268abcccd32d9ab1c53ebfc0,1294943861,,,210,4,5,4,1,0.628722963,FALSE,,,,,TRUE,,,,,,,,,,,,,,,,
b8885203c12e2a963c614183a832063bf5ffdc48,1363264309,,,2,0,1,1,1,0,TRUE,1,16991,5,2,FALSE,20,254687,36,2,198,495,677,198,492,674,5,382,382,0.014354067,0.916267943,0.916267943
b88a0d0f9580033712b2dff431c1287188208859,1310155065,,,4,6,1,1,1,0,FALSE,,,,,TRUE,,,,,,,,,,,,,,,,
b88d69f5044305f8820cbe40d064fc70586dd67d,1293339370,,,0,2,2,1,1,1,FALSE,,,,,TRUE,,,,,,,,,,,,,,,,
b88e67c445e618ee7e515d9dd50238afc4f5229b,1328901389,,,155,147,5,4,1,0.547852482,TRUE,8,981348,32,13,FALSE,36,154879,152,2,13,524,526,13,524,526,13,451,453,0.017177914,0.554601227,0.557055215
b890b992f3013a1959e3c3cdf1f149cacf4e569b,1315531821,,,26,35,3,3,1,0.811487141,FALSE,,,,,TRUE,,,,,,,,,,,,,,,,
b892a42631c474856a30dfd97823996d8ee24568,1300710146,,,0,1,1,1,1,0,FALSE,,,,,TRUE,,,,,,,,,,,,,,,,
b892b81a1eded1ccce524a5dbb77f9e694636a9e,1362672965,0,,730,63,2,1,1,0.94528943,TRUE,7,6884773,55,22,FALSE,17,340272.5,48,2,6,403,406,6,366,369,3,263,263,0.005524862,0.364640884,0.364640884
b893608b77dac11fceb0b0392f8f908de586970b,1333046656,,,14,4,2,2,1,0.764204507,TRUE,1,269905,6,2,FALSE,15,689460,26,2,684,694,855,684,694,855,670,668,825,0.541129032,0.539516129,0.666129032
b898badbbc237cceb8ced9d89f4c53e2df98ee4d,1342297843,,,5,2,3,3,1,0.982141033,TRUE,4,1386876,17,4,FALSE,47,462647,122,3,123,1498,1558,123,1498,1558,18,1263,1265,0.01010101,0.671982988,0.673046252
b89ac55c05e723731d0df01c7a6e15c7d439f7f5,1391013207,,,72,14,2,2,2,0.910348062,TRUE,1,184979,10,3,FALSE,14,6667846.5,25,3,187,760,802,138,602,635,185,751,793,0.21040724,0.850678733,0.898190045
b89f3826a63440cd6a1008326c65287ba530cb05,1297824277,,,70,30,4,4,1,0.496031421,FALSE,,,,,TRUE,,,,,,,,,,,,,,,,
b8a064f10a4dad097ef40f401015897cf9b424c3,1400794146,,,20,0,2,2,1,0.811278124,FALSE,,,,,TRUE,,,,,,,,,,,,,,,,
b8a0fdca4df454a4d60df40d06ebd82bcc2ba3da,1299594953,,,3,3,3,3,1,0.579380164,FALSE,,,,,TRUE,,,,,,,,,,,,,,,,
b8a5fa9cb0e30518efbbf0ae4091ba843833f67b,1366745017,,,68,68,2,2,1,0.672294817,TRUE,1,42288,8,4,FALSE,103,197711.5,383,4,83,1234,1276,83,1199,1241,83,1148,1190,0.019116978,0.261492945,0.271051434
b8aa6702ba12859ff2f52f49ef4a2f5faca02560,1396463848,,,1,1,1,1,1,0,FALSE,,,,,TRUE,,,,,,,,,,,,,,,,
b8aaebee171876ffd0e115ea3a19d4524ca16d99,1284037589,,,6,6,3,3,1,1,FALSE,,,,,TRUE,,,,,,,,,,,,,,,,
b8aedb281f8e6cc8b1583640c31f5d52ce5e4eac,1343198277,,,1,1,1,1,1,0,TRUE,1,21869,8,2,FALSE,5,2281114,9,2,52,591,628,51,591,627,37,471,493,0.019269777,0.239350913,0.250507099
b8b28bd679746040bb520e7b273d0e822820cac1,1375469229,1,,29,10,3,3,1,0.789713755,TRUE,3,985571,26,12,FALSE,5,2368809.667,4,3,389,649,890,352,633,839,40,117,125,0.292857143,0.842857143,0.9
b8b2c4ebec7f8687215b5fd17a6f0fde84aee043,1369154220,,,44,44,14,12,1,0.898914084,TRUE,1,-3931345,5,2,FALSE,44,333161,185,2,202,372,534,186,356,503,116,345,422,0.118181818,0.349494949,0.427272727
b8b46cbd6c06cb4979fa2f443892a2a1d60cc7bb,1347378785,,,181,57,6,4,1,0.784548406,TRUE,6,691647,41,11,FALSE,81,682913.5,469,3,1115,1633,1635,1115,1630,1632,1049,1449,1451,0.42527339,0.587282301,0.588092345
b8b96769bfc49e75d2eee3ae561e4e9ee7615473,1309755197,,,10,0,1,1,1,0,FALSE,,,,,TRUE,,,,,,,,,,,,,,,,
b8bcc715fccbd1e3ae82f508e7d4334414818d35,1306873809,,,44,19,3,2,1,0.79987395,FALSE,,,,,TRUE,,,,,,,,,,,,,,,,
b8bfc79c46d570e6eca0efb2be0527ce2074c931,1363713031,,,1,1,1,1,1,0,TRUE,1,2464,6,1,FALSE,66,391970,154,2,400,1207,1207,360,922,922,2,25,25,0.019354839,0.167741935,0.167741935
b8c45af21d38e476d8f667089fc03b347d7969e2,1295020302,,,2,0,1,1,1,0,FALSE,,,,,TRUE,,,,,,,,,,,,,,,,
b8c943bc5115e310f1263e275b707d142a372fdb,1300878766,,,101,67,4,3,1,0.915801499,FALSE,,,,,TRUE,,,,,,,,,,,,,,,,
b8cf45218714937681d7df2e5b9d7d440cb2edd9,1406316339,1,1,27,3,3,3,1,0.918990046,FALSE,,,,,TRUE,,,,,,,,,,,,,,,,
b8d07cf979d495413acf27707027ff0ae3d3ce32,1301044598,,,4,3,1,1,1,0,FALSE,,,,,TRUE,,,,,,,,,,,,,,,,
b8d4004e9de28dae47c6a1772a0caac965f7a69f,1312489002,,,11,4,2,2,1,0.836640742,FALSE,,,,,TRUE,,,,,,,,,,,,,,,,
b8d44405d45045d2ec58da5b452a8fab95bf0df6,1393070825,,,0,0,1,1,1,0,TRUE,1,58801,9,3,FALSE,141,302120,575,3,33,1325,1352,33,1102,1129,27,1246,1267,0.003776639,0.168195306,0.171027785
b8d7170711770684b44c5d37088a29c6b0c3e3a3,1360184655,,,2,1,1,1,1,0,TRUE,1,75420,7,3,FALSE,16,238182,31,2,43,401,404,43,399,402,38,302,303,0.11746988,0.912650602,0.915662651
b8de5221368c4055fc593c6d0d7164f2be956924,1294748698,,,5,3,1,1,1,0,FALSE,,,,,TRUE,,,,,,,,,,,,,,,,
b8e3e9e1c23acc8c58149ff9f36e1d0b03fe812f,1354579544,,,60,14,4,2,2,0.667665268,TRUE,2,69981,14,5,FALSE,11,1129888,20,2,77,265,295,77,253,283,74,260,288,0.241157556,0.839228296,0.92926045
b8e4c5fe94c9054a7f6906d980b00f0aeef23864,1410477221,,,2,2,1,1,1,0,FALSE,,,,,TRUE,,,,,,,,,,,,,,,,
b8e95b59111f37aac87ab914d03f8f6702d16b02,1313506375,,,2,2,1,1,1,0,FALSE,,,,,TRUE,,,,,,,,,,,,,,,,
b8eed845d72f266a929f773ff08b1c8c641e913f,1340676395,,,1,1,1,1,1,0,TRUE,1,139234,17,5,FALSE,3,645257,5,3,365,1062,1305,365,1062,1305,354,787,1023,0.205083767,0.455228192,0.591565569
b8f134eab4306f9f1c33bdef1cb5aa9076b3324e,1286896844,,,0,3,1,1,1,0,FALSE,,,,,TRUE,,,,,,,,,,,,,,,,
b8f2f8d63608d76af41fd218dddb955bdc656354,1306936815,,,28,14,3,3,1,0.710105637,FALSE,,,,,TRUE,,,,,,,,,,,,,,,,
b8f4d7f1e9793a4993b7504bd5e864b4ed9646db,1370898333,,,2,2,1,1,1,0,TRUE,1,154579,7,3,FALSE,26,2316,55,3,673,287,699,655,287,681,547,264,567,0.922558923,0.446127946,0.956228956
b8f73a171d8d12c82a92435022d06755cd8a605b,1395886229,,,21,14,2,2,2,0.927526588,TRUE,2,400507,17,5,FALSE,43,11674,127,3,275,659,728,266,540,606,275,623,692,0.290832455,0.657534247,0.73024236
b8fc639af336630c56ce3807639a5e26c0d07982,1294434175,,,10,17,3,3,1,0.740099951,FALSE,,,,,TRUE,,,,,,,,,,,,,,,,
